LATITUDE,LONGITUDE,EVENT_DATE,EVENT_TYPE
49.38,35.442,2022-08-18,E
49.981,36.253,2022-08-18,E
48.015,37.801,2022-08-18,B
47.968,37.548,2022-08-18,E
48.023,37.728,2022-08-18,E
47.986,37.862,2022-08-18,E
48.405,38.082,2022-08-18,E
48.046,37.969,2022-08-18,E
47.824,38.294,2022-08-18,E
48.249,37.788,2022-08-18,B
48.426,38.171,2022-08-18,E
48.207,37.973,2022-08-18,E
48.303,37.931,2022-08-18,E
48.438,38.224,2022-08-18,E
48.425,38.102,2022-08-18,E
48.13,37.859,2022-08-18,E
48.32,37.922,2022-08-18,E
48.313,38.042,2022-08-18,E
47.95,37.614,2022-08-18,E
46.656,32.618,2022-08-18,V
49.64,36.745,2022-08-18,E
49.737,36.687,2022-08-18,E
48.249,37.788,2022-08-19,B
48.429,38.009,2022-08-19,B
48.905,38.435,2022-08-19,E
48.438,38.224,2022-08-19,E
48.568,38.644,2022-08-19,E
51.693,30.943,2022-08-19,E
48.999,37.43,2022-08-19,B
48.664,38.095,2022-08-19,B
47.845,36.835,2022-08-19,E
48.596,38.0,2022-08-19,B
48.756,38.252,2022-08-19,E
48.519,38.119,2022-08-19,E
48.733,38.215,2022-08-19,E
50.2,36.336,2022-08-19,E
48.139,37.75,2022-08-19,E
48.642,37.859,2022-08-19,E
48.804,38.147,2022-08-19,E
47.726,37.401,2022-08-19,E
49.016,37.508,2022-08-19,E
49.37,37.058,2022-08-19,E
48.384,38.231,2022-08-19,E
48.4,37.971,2022-08-19,B
47.943,37.505,2022-08-19,E
48.067,37.666,2022-08-19,B
48.993,37.352,2022-08-19,E
48.404,37.118,2022-08-19,E
48.108,37.551,2022-08-19,E
49.117,37.055,2022-08-19,B
48.06,37.575,2022-08-19,E
49.2,37.871,2022-08-19,E
48.814,38.195,2022-08-19,B
47.439,37.389,2022-08-19,B
48.209,37.793,2022-08-19,E
47.836,36.689,2022-08-19,E
47.193,33.069,2022-08-19,E
48.006,37.51,2022-08-19,E
48.808,38.259,2022-08-19,B
48.096,37.721,2022-08-19,B
49.817,36.906,2022-08-19,E
49.451,36.708,2022-08-19,E
48.958,37.152,2022-08-19,B
47.779,37.075,2022-08-19,E
49.243,36.914,2022-08-19,E
50.168,36.261,2022-08-19,B
48.873,38.096,2022-08-19,E
50.214,36.165,2022-08-19,E
48.697,38.061,2022-08-19,B
49.027,37.243,2022-08-19,E
48.985,37.602,2022-08-19,E
47.589,36.261,2022-08-19,E
49.032,37.125,2022-08-19,B
49.322,36.916,2022-08-19,E
49.552,36.753,2022-08-19,E
50.28,35.982,2022-08-19,E
48.746,38.151,2022-08-19,E
48.096,37.667,2022-08-19,E
47.779,37.248,2022-08-19,E
48.473,38.086,2022-08-19,B
48.09,37.825,2022-08-19,E
47.576,35.802,2022-08-19,E
47.837,37.105,2022-08-19,E
48.372,37.888,2022-08-19,E
47.758,37.218,2022-08-19,E
49.836,36.688,2022-08-19,E
48.989,37.249,2022-08-19,B
49.019,37.318,2022-08-19,E
50.305,36.055,2022-08-19,E
49.033,37.041,2022-08-19,B
49.981,36.253,2022-08-19,E
49.778,36.815,2022-08-19,E
46.929,32.126,2022-08-19,E
47.794,36.99,2022-08-19,E
47.58,36.034,2022-08-19,E
50.07,36.624,2022-08-19,E
50.236,36.168,2022-08-19,E
47.043,32.44,2022-08-19,E
48.754,38.081,2022-08-19,E
50.112,36.527,2022-08-19,E
47.886,36.014,2022-08-19,E
47.712,36.595,2022-08-19,E
51.027,35.247,2022-08-19,E
50.076,36.794,2022-08-19,E
47.664,36.256,2022-08-19,E
47.532,35.898,2022-08-19,E
47.352,33.2,2022-08-19,E
47.717,36.489,2022-08-19,E
47.562,35.697,2022-08-19,E
47.645,36.17,2022-08-19,E
47.551,35.582,2022-08-19,E
49.358,36.797,2022-08-19,E
50.355,36.106,2022-08-19,E
47.824,36.572,2022-08-19,E
49.024,37.646,2022-08-19,E
51.223,34.516,2022-08-19,E
44.612,33.524,2022-08-19,S
47.571,34.396,2022-08-19,E
47.635,34.628,2022-08-19,E
48.253,36.735,2022-08-19,E
47.66,33.714,2022-08-19,E
48.102,34.944,2022-08-19,E
46.656,32.618,2022-08-19,V
49.209,37.248,2022-08-19,V
47.749,37.678,2022-08-19,E
48.005,37.84,2022-08-19,E
47.968,37.548,2022-08-19,E
48.023,37.728,2022-08-19,E
47.986,37.862,2022-08-19,E
48.405,38.082,2022-08-19,E
48.313,38.042,2022-08-19,E
48.046,37.969,2022-08-19,E
48.265,38.259,2022-08-19,E
48.207,37.973,2022-08-19,E
48.214,37.88,2022-08-19,E
48.13,37.859,2022-08-19,E
48.139,37.75,2022-08-20,E
48.459,35.039,2022-08-20,E
46.967,32.018,2022-08-20,E
48.249,37.788,2022-08-20,B
47.167,32.447,2022-08-20,E
47.148,32.663,2022-08-20,E
46.908,32.258,2022-08-20,E
46.885,32.374,2022-08-20,E
49.981,36.253,2022-08-20,E
46.897,32.288,2022-08-20,E
46.697,32.553,2022-08-20,E
47.585,31.332,2022-08-20,E
46.849,35.365,2022-08-20,E
46.721,34.553,2022-08-20,E
47.499,34.657,2022-08-20,E
47.779,37.075,2022-08-20,E
47.758,37.218,2022-08-20,E
48.664,38.095,2022-08-20,B
48.067,37.666,2022-08-20,B
48.425,38.102,2022-08-20,B
48.466,38.16,2022-08-20,B
49.37,37.058,2022-08-20,E
48.746,38.151,2022-08-20,E
48.754,38.081,2022-08-20,E
48.985,37.602,2022-08-20,E
47.726,37.401,2022-08-20,E
48.596,38.0,2022-08-20,E
48.519,38.119,2022-08-20,B
48.253,37.683,2022-08-20,E
48.733,38.215,2022-08-20,E
48.731,37.582,2022-08-20,E
48.808,38.259,2022-08-20,E
47.984,37.282,2022-08-20,E
48.473,38.086,2022-08-20,E
47.943,37.505,2022-08-20,E
48.993,37.352,2022-08-20,E
48.628,38.131,2022-08-20,B
50.086,36.453,2022-08-20,E
48.06,37.575,2022-08-20,E
48.546,37.73,2022-08-20,B
48.814,38.195,2022-08-20,B
47.854,37.484,2022-08-20,E
47.807,36.625,2022-08-20,E
46.829,32.221,2022-08-20,E
48.006,37.51,2022-08-20,E
48.096,37.721,2022-08-20,B
47.58,36.034,2022-08-20,E
48.097,37.592,2022-08-20,B
47.462,37.653,2022-08-20,E
48.697,38.061,2022-08-20,B
47.576,36.617,2022-08-20,E
48.322,37.76,2022-08-20,E
50.2,36.336,2022-08-20,E
50.13,36.804,2022-08-20,E
49.032,37.125,2022-08-20,B
49.322,36.916,2022-08-20,E
48.55,38.066,2022-08-20,E
50.28,35.982,2022-08-20,E
47.176,33.046,2022-08-20,E
47.975,36.456,2022-08-20,E
47.148,37.788,2022-08-20,E
47.473,33.32,2022-08-20,B
47.779,37.248,2022-08-20,E
48.804,38.147,2022-08-20,B
47.709,36.941,2022-08-20,E
48.304,37.449,2022-08-20,E
48.429,38.009,2022-08-20,B
49.027,37.243,2022-08-20,B
49.817,36.906,2022-08-20,E
48.814,38.076,2022-08-20,E
48.4,37.971,2022-08-20,E
48.4,37.971,2022-08-20,B
49.364,36.684,2022-08-20,E
50.161,36.424,2022-08-20,B
49.044,37.215,2022-08-20,B
50.43,37.363,2022-08-20,E
49.836,36.688,2022-08-20,E
51.148,34.301,2022-08-20,E
49.019,37.318,2022-08-20,E
50.305,36.055,2022-08-20,E
49.358,36.797,2022-08-20,E
47.836,36.689,2022-08-20,E
48.282,37.775,2022-08-20,E
49.778,36.815,2022-08-20,E
48.945,37.241,2022-08-20,B
46.999,32.397,2022-08-20,E
47.69,31.279,2022-08-20,E
46.936,32.304,2022-08-20,E
49.872,36.935,2022-08-20,E
46.824,32.142,2022-08-20,E
50.07,36.624,2022-08-20,E
49.024,37.646,2022-08-20,E
49.243,36.914,2022-08-20,E
48.898,37.728,2022-08-20,E
50.236,36.168,2022-08-20,E
47.352,33.2,2022-08-20,E
50.168,36.261,2022-08-20,E
47.834,36.815,2022-08-20,E
48.22,37.145,2022-08-20,E
50.135,36.419,2022-08-20,E
47.598,32.882,2022-08-20,E
50.355,36.106,2022-08-20,E
47.611,36.062,2022-08-20,E
47.712,36.595,2022-08-20,E
47.794,36.99,2022-08-20,B
50.267,36.072,2022-08-20,E
47.532,35.898,2022-08-20,E
47.657,36.391,2022-08-20,E
48.432,38.068,2022-08-20,B
46.724,32.102,2022-08-20,E
46.74,31.882,2022-08-20,E
47.551,35.582,2022-08-20,E
47.562,35.697,2022-08-20,E
47.524,35.824,2022-08-20,E
47.548,35.553,2022-08-20,E
47.736,36.533,2022-08-20,E
47.166,32.932,2022-08-20,E
47.099,32.674,2022-08-20,E
46.88,32.325,2022-08-20,E
47.93,36.067,2022-08-20,E
47.645,36.17,2022-08-20,E
47.527,36.0,2022-08-20,E
47.475,33.489,2022-08-20,E
50.775,35.26,2022-08-20,E
49.903,36.479,2022-08-20,E
49.715,36.934,2022-08-20,E
50.082,36.386,2022-08-20,E
50.214,36.165,2022-08-20,E
47.964,37.438,2022-08-20,E
47.869,37.442,2022-08-20,E
50.325,36.054,2022-08-20,E
47.13,37.571,2022-08-20,E
47.749,37.678,2022-08-20,E
47.968,37.548,2022-08-20,E
48.023,37.728,2022-08-20,E
47.986,37.862,2022-08-20,E
47.962,37.773,2022-08-20,E
47.95,37.614,2022-08-20,E
48.405,38.082,2022-08-20,E
48.313,38.042,2022-08-20,E
48.265,38.259,2022-08-20,E
47.991,37.586,2022-08-20,E
48.13,37.859,2022-08-20,E
48.249,37.788,2022-08-21,B
48.429,38.009,2022-08-21,B
51.079,34.78,2022-08-21,E
47.66,33.714,2022-08-21,E
46.967,32.018,2022-08-21,E
49.981,36.253,2022-08-21,E
47.635,34.628,2022-08-21,E
47.77,34.731,2022-08-21,E
47.571,34.396,2022-08-21,E
50.424,35.48,2022-08-21,E
46.464,30.739,2022-08-21,S
47.567,33.647,2022-08-21,E
47.556,33.429,2022-08-21,E
50.922,34.8,2022-08-21,S
46.464,30.739,2022-08-21,E
46.849,35.365,2022-08-21,B
46.656,32.618,2022-08-21,S
47.968,37.548,2022-08-21,E
47.779,37.075,2022-08-21,E
47.916,37.463,2022-08-21,B
47.758,37.218,2022-08-21,E
48.664,38.095,2022-08-21,B
49.016,37.508,2022-08-21,B
48.139,37.75,2022-08-21,E
52.2,33.293,2022-08-21,E
52.213,32.702,2022-08-21,E
48.596,38.0,2022-08-21,E
48.38,37.934,2022-08-21,E
52.341,33.369,2022-08-21,E
48.999,37.43,2022-08-21,B
48.466,38.16,2022-08-21,B
48.067,37.666,2022-08-21,B
48.746,38.151,2022-08-21,B
48.473,38.086,2022-08-21,E
48.756,38.252,2022-08-21,B
50.2,36.336,2022-08-21,E
48.006,37.51,2022-08-21,E
47.845,36.835,2022-08-21,E
47.943,37.505,2022-08-21,B
48.859,38.196,2022-08-21,E
49.0,37.004,2022-08-21,E
48.744,38.052,2022-08-21,E
48.06,37.575,2022-08-21,B
48.332,37.836,2022-08-21,B
47.854,37.484,2022-08-21,E
47.807,36.625,2022-08-21,E
48.209,37.793,2022-08-21,B
47.836,36.689,2022-08-21,E
48.282,37.775,2022-08-21,E
48.808,38.259,2022-08-21,E
48.096,37.721,2022-08-21,B
48.958,37.152,2022-08-21,B
50.187,36.241,2022-08-21,E
50.11,36.662,2022-08-21,E
50.43,37.363,2022-08-21,E
48.926,38.186,2022-08-21,E
47.727,37.15,2022-08-21,E
48.873,38.096,2022-08-21,E
49.346,36.748,2022-08-21,E
49.027,37.243,2022-08-21,E
49.311,37.047,2022-08-21,E
48.55,38.066,2022-08-21,E
47.532,35.898,2022-08-21,E
47.352,33.2,2022-08-21,E
47.834,36.815,2022-08-21,E
48.814,38.195,2022-08-21,E
47.567,35.786,2022-08-21,E
47.193,33.069,2022-08-21,E
48.372,37.888,2022-08-21,E
49.209,37.595,2022-08-21,B
47.589,36.261,2022-08-21,E
47.819,36.809,2022-08-21,E
48.989,37.249,2022-08-21,B
49.054,37.124,2022-08-21,B
49.358,36.797,2022-08-21,E
49.033,37.041,2022-08-21,B
46.728,31.973,2022-08-21,E
49.872,36.935,2022-08-21,E
46.778,32.182,2022-08-21,E
50.236,36.168,2022-08-21,E
47.148,37.788,2022-08-21,E
51.239,34.377,2022-08-21,E
50.135,36.419,2022-08-21,E
51.027,35.247,2022-08-21,E
50.07,36.624,2022-08-21,E
51.223,34.516,2022-08-21,E
50.076,36.794,2022-08-21,E
49.37,36.58,2022-08-21,E
48.697,38.061,2022-08-21,E
47.657,36.391,2022-08-21,E
47.444,33.376,2022-08-21,E
47.779,37.248,2022-08-21,E
47.664,36.256,2022-08-21,E
48.988,37.413,2022-08-21,E
48.706,38.149,2022-08-21,E
47.672,36.476,2022-08-21,E
47.576,36.617,2022-08-21,E
51.234,34.333,2022-08-21,E
49.778,36.815,2022-08-21,E
46.724,32.102,2022-08-21,B
47.031,32.549,2022-08-21,B
47.475,33.489,2022-08-21,E
47.645,36.17,2022-08-21,E
46.88,32.325,2022-08-21,E
47.548,35.553,2022-08-21,E
47.717,36.489,2022-08-21,E
47.407,32.439,2022-08-21,E
47.749,37.678,2022-08-21,E
47.968,37.548,2022-08-21,E
47.986,37.862,2022-08-21,E
47.95,37.614,2022-08-21,E
48.313,38.042,2022-08-21,E
48.046,37.969,2022-08-21,E
47.922,37.571,2022-08-21,E
48.207,37.973,2022-08-21,E
48.371,37.993,2022-08-21,E
48.324,38.007,2022-08-21,E
48.13,37.859,2022-08-21,E
46.849,35.365,2022-08-21,V
49.64,36.745,2022-08-21,E
47.499,34.657,2022-08-22,E
46.68,32.693,2022-08-22,E
47.571,34.396,2022-08-22,E
48.697,38.061,2022-08-22,B
48.32,35.518,2022-08-22,E
46.373,32.562,2022-08-22,B
48.429,38.009,2022-08-22,B
47.567,33.647,2022-08-22,E
46.754,33.349,2022-08-22,E
49.981,36.253,2022-08-22,E
46.697,32.553,2022-08-22,E
48.015,37.801,2022-08-22,E
48.023,37.728,2022-08-22,E
47.848,35.16,2022-08-22,E
47.758,37.218,2022-08-22,E
48.139,37.75,2022-08-22,E
46.705,31.898,2022-08-22,E
52.089,31.778,2022-08-22,E
48.999,37.43,2022-08-22,E
48.664,38.095,2022-08-22,E
49.016,37.508,2022-08-22,E
48.772,38.063,2022-08-22,E
48.921,38.128,2022-08-22,E
48.55,38.066,2022-08-22,E
48.921,38.042,2022-08-22,E
51.221,32.572,2022-08-22,E
48.642,37.859,2022-08-22,E
48.533,37.717,2022-08-22,E
48.006,37.51,2022-08-22,B
49.828,36.991,2022-08-22,E
48.859,38.196,2022-08-22,E
48.993,37.352,2022-08-22,E
48.06,37.575,2022-08-22,B
47.943,37.505,2022-08-22,E
47.854,37.484,2022-08-22,B
48.282,37.775,2022-08-22,E
49.45,36.749,2022-08-22,E
48.096,37.721,2022-08-22,B
47.589,36.261,2022-08-22,E
48.958,37.152,2022-08-22,B
48.097,37.592,2022-08-22,B
46.778,32.182,2022-08-22,E
48.635,38.03,2022-08-22,E
48.067,37.666,2022-08-22,E
46.921,32.61,2022-08-22,E
50.112,36.527,2022-08-22,E
50.04,36.676,2022-08-22,E
49.024,37.646,2022-08-22,E
48.754,38.081,2022-08-22,E
47.727,37.15,2022-08-22,E
48.873,38.096,2022-08-22,E
48.733,38.215,2022-08-22,E
48.988,37.413,2022-08-22,E
47.58,36.034,2022-08-22,E
50.385,36.061,2022-08-22,E
47.845,36.835,2022-08-22,B
50.13,36.804,2022-08-22,E
48.746,38.151,2022-08-22,B
47.877,36.684,2022-08-22,E
47.834,36.815,2022-08-22,B
47.779,37.248,2022-08-22,E
48.473,38.086,2022-08-22,B
47.836,36.689,2022-08-22,E
48.304,37.449,2022-08-22,E
47.5,33.917,2022-08-22,E
49.817,36.906,2022-08-22,E
47.167,32.683,2022-08-22,E
46.803,32.268,2022-08-22,E
47.301,33.166,2022-08-22,E
49.322,36.916,2022-08-22,E
47.532,35.898,2022-08-22,E
48.989,37.249,2022-08-22,B
48.546,37.73,2022-08-22,E
50.305,36.055,2022-08-22,E
47.148,32.663,2022-08-22,E
49.358,36.797,2022-08-22,E
49.37,36.58,2022-08-22,E
46.829,32.221,2022-08-22,E
47.837,37.105,2022-08-22,E
48.945,37.241,2022-08-22,E
47.071,32.533,2022-08-22,E
51.651,34.1,2022-08-22,E
50.11,36.662,2022-08-22,E
46.885,32.374,2022-08-22,E
47.396,33.298,2022-08-22,E
50.168,36.261,2022-08-22,E
50.142,36.29,2022-08-22,E
50.135,36.419,2022-08-22,E
48.706,38.149,2022-08-22,E
50.214,36.165,2022-08-22,E
50.076,36.794,2022-08-22,E
50.2,36.336,2022-08-22,E
47.664,36.256,2022-08-22,E
50.325,36.054,2022-08-22,E
47.486,33.575,2022-08-22,E
47.444,33.376,2022-08-22,E
47.266,33.877,2022-08-22,E
46.072,30.465,2022-08-22,E
47.176,33.046,2022-08-22,E
47.221,33.063,2022-08-22,E
47.736,36.533,2022-08-22,E
51.222,34.627,2022-08-22,E
48.896,37.965,2022-08-22,E
47.475,33.489,2022-08-22,E
46.967,32.018,2022-08-22,E
47.717,36.489,2022-08-22,E
47.216,33.114,2022-08-22,E
43.389,36.519,2022-08-22,S
52.189,34.036,2022-08-22,E
48.459,35.039,2022-08-22,S
49.981,36.253,2022-08-22,S
46.464,30.739,2022-08-22,E
46.814,33.487,2022-08-22,V
48.023,37.728,2022-08-22,E
47.962,37.773,2022-08-22,E
47.95,37.614,2022-08-22,E
48.313,38.042,2022-08-22,E
47.922,37.571,2022-08-22,E
48.274,37.972,2022-08-22,E
48.371,37.993,2022-08-22,E
47.951,37.549,2022-08-22,E
48.13,37.859,2022-08-22,E
49.461,36.853,2022-08-22,V
49.5,36.963,2022-08-22,V
46.656,32.618,2022-08-22,E
49.64,36.745,2022-08-22,E
48.015,37.801,2022-08-23,E
50.416,35.862,2022-08-23,E
44.612,33.524,2022-08-23,E
48.459,35.039,2022-08-23,E
47.619,34.537,2022-08-23,E
47.635,34.628,2022-08-23,E
47.571,34.396,2022-08-23,E
47.567,33.647,2022-08-23,E
47.499,34.657,2022-08-23,E
48.633,38.378,2022-08-23,E
47.758,37.218,2022-08-23,E
52.213,32.702,2022-08-23,E
48.758,37.615,2022-08-23,E
51.221,32.572,2022-08-23,E
48.664,38.095,2022-08-23,E
49.024,37.646,2022-08-23,E
49.036,37.591,2022-08-23,E
47.447,33.923,2022-08-23,E
48.06,37.575,2022-08-23,B
47.148,37.788,2022-08-23,E
48.249,37.788,2022-08-23,E
47.854,37.484,2022-08-23,B
47.807,36.625,2022-08-23,E
47.836,36.689,2022-08-23,E
46.694,31.982,2022-08-23,E
47.193,33.069,2022-08-23,E
48.006,37.51,2022-08-23,B
49.778,36.815,2022-08-23,E
48.096,37.721,2022-08-23,E
49.324,37.029,2022-08-23,E
50.187,36.241,2022-08-23,E
47.943,37.505,2022-08-23,E
48.097,37.592,2022-08-23,B
50.112,36.527,2022-08-23,E
47.779,37.075,2022-08-23,E
49.243,36.914,2022-08-23,E
48.754,38.081,2022-08-23,E
48.139,37.75,2022-08-23,E
49.903,36.479,2022-08-23,E
48.596,38.0,2022-08-23,B
50.135,36.419,2022-08-23,E
48.873,38.096,2022-08-23,E
48.697,38.061,2022-08-23,B
49.016,37.508,2022-08-23,E
46.788,33.255,2022-08-23,E
46.614,32.112,2022-08-23,E
47.58,36.034,2022-08-23,E
50.385,36.061,2022-08-23,E
47.845,36.835,2022-08-23,E
47.611,36.062,2022-08-23,E
50.13,36.804,2022-08-23,E
50.136,36.766,2022-08-23,E
47.176,33.046,2022-08-23,E
48.926,38.186,2022-08-23,E
47.779,37.248,2022-08-23,E
47.567,35.786,2022-08-23,E
48.473,38.086,2022-08-23,B
47.522,33.522,2022-08-23,E
48.429,38.009,2022-08-23,B
47.83,36.624,2022-08-23,E
47.794,36.99,2022-08-23,B
50.082,36.386,2022-08-23,E
49.311,37.047,2022-08-23,E
46.803,32.268,2022-08-23,E
47.224,32.828,2022-08-23,E
47.486,33.575,2022-08-23,E
49.893,36.45,2022-08-23,E
47.148,32.663,2022-08-23,E
47.022,32.454,2022-08-23,E
50.393,35.825,2022-08-23,E
47.003,32.47,2022-08-23,E
50.2,36.336,2022-08-23,E
49.981,36.253,2022-08-23,E
50.363,36.032,2022-08-23,E
46.812,32.312,2022-08-23,E
50.27,36.173,2022-08-23,E
47.576,36.617,2022-08-23,E
48.468,37.957,2022-08-23,B
46.705,31.898,2022-08-23,E
47.043,32.44,2022-08-23,E
46.863,32.191,2022-08-23,E
47.099,32.674,2022-08-23,E
46.921,32.61,2022-08-23,E
46.824,32.142,2022-08-23,E
47.562,35.697,2022-08-23,E
50.355,36.106,2022-08-23,E
50.168,36.261,2022-08-23,E
48.38,37.934,2022-08-23,E
50.214,36.165,2022-08-23,E
46.885,32.374,2022-08-23,E
50.076,36.794,2022-08-23,E
48.808,38.259,2022-08-23,E
47.657,36.391,2022-08-23,E
47.712,36.595,2022-08-23,E
46.778,32.093,2022-08-23,E
47.551,35.582,2022-08-23,E
48.989,37.249,2022-08-23,E
47.266,33.877,2022-08-23,E
47.524,35.824,2022-08-23,E
47.468,33.382,2022-08-23,E
47.834,36.815,2022-08-23,E
47.461,33.621,2022-08-23,E
47.672,36.476,2022-08-23,E
46.88,32.325,2022-08-23,E
47.736,36.533,2022-08-23,E
46.728,31.973,2022-08-23,E
47.6,35.716,2022-08-23,E
47.645,36.17,2022-08-23,E
47.336,33.588,2022-08-23,E
46.697,32.553,2022-08-23,E
47.473,33.32,2022-08-23,E
47.552,33.915,2022-08-23,E
51.77,34.067,2022-08-23,E
50.941,35.316,2022-08-23,E
50.775,35.26,2022-08-23,E
50.424,35.48,2022-08-23,E
48.853,37.606,2022-08-23,E
47.968,37.548,2022-08-23,E
47.986,37.862,2022-08-23,E
48.018,37.806,2022-08-23,E
48.313,38.042,2022-08-23,E
48.046,37.969,2022-08-23,E
48.343,37.942,2022-08-23,E
48.371,37.993,2022-08-23,E
48.13,37.859,2022-08-23,E
48.015,37.801,2022-08-23,E
49.64,36.745,2022-08-23,E
51.148,34.301,2022-08-24,E
48.127,36.233,2022-08-24,E
50.107,36.121,2022-08-24,E
48.459,35.039,2022-08-24,E
49.893,36.45,2022-08-24,E
51.77,34.067,2022-08-24,E
47.556,33.429,2022-08-24,E
46.964,32.36,2022-08-24,E
47.697,32.505,2022-08-24,E
47.567,35.786,2022-08-24,E
48.082,39.371,2022-08-24,E
49.23,28.466,2022-08-24,S
52.263,33.602,2022-08-24,E
47.664,36.256,2022-08-24,E
49.981,36.253,2022-08-24,B
46.8,31.951,2022-08-24,E
49.968,33.609,2022-08-24,E
48.855,38.271,2022-08-24,E
49.428,32.062,2022-08-24,S
50.063,36.166,2022-08-24,E
47.255,35.712,2022-08-24,E
48.32,35.518,2022-08-24,E
51.505,31.285,2022-08-24,S
47.619,34.537,2022-08-24,E
47.571,34.396,2022-08-24,E
47.848,35.16,2022-08-24,E
47.667,33.117,2022-08-24,E
47.499,34.657,2022-08-24,E
47.635,34.628,2022-08-24,E
46.789,32.342,2022-08-24,B
46.754,33.349,2022-08-24,E
50.45,30.522,2022-08-24,P
48.926,38.247,2022-08-24,E
46.724,32.102,2022-08-24,B
48.567,39.317,2022-08-24,P
50.185,27.064,2022-08-24,E
48.921,38.446,2022-08-24,S
48.567,39.317,2022-08-24,B
46.921,32.61,2022-08-24,E
48.139,37.75,2022-08-24,E
47.758,37.218,2022-08-24,B
48.096,37.721,2022-08-24,E
48.733,38.215,2022-08-24,E
48.859,38.196,2022-08-24,E
47.916,37.463,2022-08-24,B
47.726,37.401,2022-08-24,E
48.596,38.0,2022-08-24,E
48.814,38.195,2022-08-24,E
48.55,38.066,2022-08-24,E
48.664,38.095,2022-08-24,B
47.866,37.408,2022-08-24,E
48.533,37.717,2022-08-24,E
49.016,37.508,2022-08-24,B
48.999,37.43,2022-08-24,E
49.828,36.991,2022-08-24,E
47.943,37.505,2022-08-24,E
48.808,38.259,2022-08-24,E
48.108,37.551,2022-08-24,E
48.06,37.575,2022-08-24,B
48.249,37.788,2022-08-24,E
47.854,37.484,2022-08-24,B
48.882,37.149,2022-08-24,E
47.807,36.625,2022-08-24,E
47.836,36.689,2022-08-24,E
48.429,38.009,2022-08-24,E
48.988,37.413,2022-08-24,E
47.731,37.036,2022-08-24,E
48.958,37.152,2022-08-24,B
50.416,35.862,2022-08-24,E
50.11,36.662,2022-08-24,E
48.067,37.666,2022-08-24,B
47.958,36.456,2022-08-24,E
48.754,38.081,2022-08-24,E
50.165,36.825,2022-08-24,E
48.22,37.145,2022-08-24,E
48.38,37.934,2022-08-24,E
50.135,36.419,2022-08-24,E
48.873,38.096,2022-08-24,E
48.853,37.606,2022-08-24,E
48.697,38.061,2022-08-24,B
47.589,36.261,2022-08-24,E
48.74,37.995,2022-08-24,E
47.845,36.835,2022-08-24,B
50.13,36.804,2022-08-24,E
50.136,36.766,2022-08-24,E
47.176,33.046,2022-08-24,E
47.352,33.2,2022-08-24,E
48.926,38.186,2022-08-24,E
47.834,36.815,2022-08-24,E
47.779,37.248,2022-08-24,E
48.473,38.086,2022-08-24,B
47.193,33.069,2022-08-24,E
48.006,37.51,2022-08-24,E
47.497,33.391,2022-08-24,B
48.372,37.888,2022-08-24,E
48.4,37.971,2022-08-24,E
47.486,33.575,2022-08-24,E
50.161,36.424,2022-08-24,E
49.044,37.215,2022-08-24,E
49.322,36.916,2022-08-24,E
48.993,37.352,2022-08-24,E
49.512,36.753,2022-08-24,E
48.989,37.249,2022-08-24,E
50.267,36.072,2022-08-24,E
49.981,36.253,2022-08-24,E
48.282,37.775,2022-08-24,E
47.071,32.533,2022-08-24,E
47.657,36.391,2022-08-24,E
47.025,32.42,2022-08-24,E
49.791,36.877,2022-08-24,E
46.778,32.182,2022-08-24,E
50.236,36.168,2022-08-24,E
50.214,36.165,2022-08-24,E
51.679,33.673,2022-08-24,E
48.096,37.667,2022-08-24,E
50.142,36.29,2022-08-24,E
50.325,36.054,2022-08-24,E
46.614,32.112,2022-08-24,E
47.144,32.766,2022-08-24,E
49.37,36.58,2022-08-24,E
47.099,32.674,2022-08-24,E
47.548,35.553,2022-08-24,E
48.706,38.149,2022-08-24,E
47.221,33.063,2022-08-24,E
48.896,37.965,2022-08-24,E
47.461,33.621,2022-08-24,E
47.736,36.533,2022-08-24,E
47.645,36.17,2022-08-24,E
46.743,32.091,2022-08-24,E
51.026,35.221,2022-08-24,E
47.717,36.489,2022-08-24,E
51.847,34.248,2022-08-24,E
47.499,34.657,2022-08-24,V
47.272,32.612,2022-08-24,E
47.308,32.85,2022-08-24,E
46.365,33.54,2022-08-24,E
47.261,32.823,2022-08-24,E
46.814,33.487,2022-08-24,E
47.323,33.051,2022-08-24,E
47.899,37.218,2022-08-24,E
47.975,37.393,2022-08-24,E
50.082,36.386,2022-08-24,E
47.753,35.139,2022-08-24,E
51.863,33.47,2022-08-24,S
52.334,33.289,2022-08-24,E
47.654,37.679,2022-08-24,E
47.432,33.406,2022-08-24,V
51.845,34.278,2022-08-24,E
48.587,37.832,2022-08-24,E
47.848,35.16,2022-08-24,S
47.899,36.812,2022-08-24,E
50.28,35.982,2022-08-24,E
46.887,32.222,2022-08-24,E
46.967,32.018,2022-08-24,E
48.463,37.883,2022-08-24,E
48.097,37.592,2022-08-24,E
50.293,36.151,2022-08-24,E
48.697,38.061,2022-08-24,E
47.289,33.069,2022-08-24,E
49.872,36.935,2022-08-24,E
48.654,37.791,2022-08-24,E
48.546,37.73,2022-08-24,E
47.148,32.663,2022-08-24,E
47.798,35.308,2022-08-24,E
47.715,35.524,2022-08-24,E
46.656,32.618,2022-08-24,B
49.209,37.248,2022-08-24,V
47.968,37.548,2022-08-24,E
48.023,37.728,2022-08-24,E
